fill	x	y	xmin	xmax	ymin	ymax
#D3D3D3	1.25	5	1.125	1.375	2.5	7.5
#FFFFFF	2	5	1.875	2.125	2.5	7.5
#FFFFFF	0.75	5	0.625	0.875	2.5	7.5
#FFFFFF	1.5	10	1.375	1.625	7.5	12.5
#FFFFFF	1.75	20	1.625	1.875	17.5	22.5
#E3E3E3	1.5	5	1.375	1.625	2.5	7.5
#FFFFFF	1.75	5	1.625	1.875	2.5	7.5
#B8B8B8	1.5	105	1.375	1.625	102.5	107.5
#C8C8C8	1.25	65	1.125	1.375	62.5	67.5
#FFFFFF	1.5	70	1.375	1.625	67.5	72.5
#D3D3D3	1.5	55	1.375	1.625	52.5	57.5
#FFFFFF	1.5	50	1.375	1.625	47.5	52.5
#C8C8C8	1.25	45	1.125	1.375	42.5	47.5
#D3D3D3	1.25	50	1.125	1.375	47.5	52.5
#E3E3E3	1.5	60	1.375	1.625	57.5	62.5
#D3D3D3	1.25	30	1.125	1.375	27.5	32.5
#E3E3E3	1.5	95	1.375	1.625	92.5	97.5
#D3D3D3	1.25	80	1.125	1.375	77.5	82.5
#E3E3E3	1.5	65	1.375	1.625	62.5	67.5
#FFFFFF	1	30	0.875	1.125	27.5	32.5
#B8B8B8	1.5	115	1.375	1.625	112.5	117.5
#C8C8C8	1.5	110	1.375	1.625	107.5	112.5
#E3E3E3	1.25	75	1.125	1.375	72.5	77.5
#C8C8C8	1.25	70	1.125	1.375	67.5	72.5
#C8C8C8	1.5	75	1.375	1.625	72.5	77.5
#E3E3E3	1.25	60	1.125	1.375	57.5	62.5
#E3E3E3	1.5	90	1.375	1.625	87.5	92.5
#727272	0.25	5	0.125	0.375	2.5	7.5
#FFFFFF	-1.25	5	-1.375	-1.125	2.5	7.5
#858585	-0.75	35	-0.875	-0.625	32.5	37.5
#888888	-1	40	-1.125	-0.875	37.5	42.5
#8E8E8E	-1	35	-1.125	-0.875	32.5	37.5
#8A8A8A	-1	30	-1.125	-0.875	27.5	32.5
#E3E3E3	-1.25	40	-1.375	-1.125	37.5	42.5
#8F8F8F	-1	25	-1.125	-0.875	22.5	27.5
#9B9B9B	-1	20	-1.125	-0.875	17.5	22.5
#BFBFBF	-1.25	20	-1.375	-1.125	17.5	22.5
#BFBFBF	-0.75	10	-0.875	-0.625	7.5	12.5
#9E9E9E	-1	10	-1.125	-0.875	7.5	12.5
#8F8F8F	-1	15	-1.125	-0.875	12.5	17.5
#E3E3E3	-1.25	15	-1.375	-1.125	12.5	17.5
#B8B8B8	-0.75	40	-0.875	-0.625	37.5	42.5
#E3E3E3	-1.25	25	-1.375	-1.125	22.5	27.5
#FFFFFF	-0.75	15	-0.875	-0.625	12.5	17.5
#D3D3D3	-1.25	30	-1.375	-1.125	27.5	32.5
#C8C8C8	-0.75	30	-0.875	-0.625	27.5	32.5
#FFFFFF	-1.5	25	-1.625	-1.375	22.5	27.5
#FFFFFF	-0.75	5	-0.875	-0.625	2.5	7.5
#FFFFFF	0.5	5	0.375	0.625	2.5	7.5
#D3D3D3	-0.75	20	-0.875	-0.625	17.5	22.5
#D3D3D3	-0.75	25	-0.875	-0.625	22.5	27.5
#BFBFBF	-1	45	-1.125	-0.875	42.5	47.5
